time_sec,true_mass_kg,pred_mass_kg,true_cog_x_m,pred_cog_x_m,true_cog_y_m,pred_cog_y_m,target_x_m,target_y_m,target_z_m,actual_x_m,actual_y_m,actual_z_m,physics_loss,data_loss,total_loss
19.916666666665858,7.585617991127665,7.5676082683819565,-0.004777555390811416,-0.002412468355215981,-0.010980546986604682,-0.005489662328865117,0.0,0.0,6.0,0.020502100582617973,-0.00829445898888252,6.018313015533514,0.5659400224685669,0.0003706351562868804,0.6030035614967346
19.958333333332522,7.585617991127665,7.5673663951661805,-0.004777555390811416,-0.0024277340401912045,-0.010980546986604682,-0.005486814429123943,0.0,0.0,6.0,0.020386788750206577,-0.00828229195950342,6.018887330136763,0.017428841441869736,0.0002704714715946466,0.044475991278886795
19.999999999999186,7.585617991127665,7.567010355943677,-0.004777555390811416,-0.0024400769218230504,-0.010980546986604682,-0.0054825372533833785,0.0,0.0,6.0,0.020269310849826735,-0.008271233366313017,6.019448563339618,0.24157986044883728,9.106797369895503e-05,0.2506866455078125
20.04166666666585,7.585617991127665,7.575212250046861,-0.004777555390811416,-0.003542782925547818,-0.010980546986604682,-0.006620170765194622,0.04166654610268379,0.04166618441443883,6.012499963830805,0.020144673269762946,-0.008265525020999113,6.0208344212006715,9.110084533691406,0.00011916851508431137,9.122001647949219
20.083333333332515,7.585617991127665,7.602423096511043,-0.004777555390811416,-0.005055075759975179,-0.010980546986604682,-0.007969863265910208,0.0833323688296912,0.08332947536140711,6.024999710648907,0.020026538833990984,-0.008250351922484103,6.023613800963352,11.40157413482666,0.0002017503575189039,11.421749114990234
20.12499999999918,7.585617991127665,7.644511246381954,-0.004777555390811416,-0.006686504014143723,-0.010980546986604682,-0.009546299938330593,0.12499674481627727,0.12498697957274124,6.037499023444883,0.01996506076995715,-0.008173589733281158,6.027633926644609,10.291986465454102,0.0003916956193279475,10.331155776977539
20.166666666665844,7.585617991127665,7.689817757602524,-0.004777555390811416,-0.00840801232520614,-0.010980546986604682,-0.011322022296621962,0.16665895072362769,0.16663580418294552,6.049997685217089,0.02003952216248571,-0.007953375372609596,6.032757728771086,6.621530532836914,0.0017221270827576518,6.793743133544922
20.208333333332508,7.585617991127665,7.732285432287805,-0.004777555390811416,-0.010308287730152138,-0.010980546986604682,-0.012967349355794043,0.20831826325060293,0.20827305692927078,6.062495478975181,0.020355025524160894,-0.00748159827910095,6.038861735014005,1.454770565032959,0.0014615593245252967,1.6009265184402466
20.249999999999172,7.585617991127665,7.769509137012252,-0.004777555390811416,-0.01099249096072054,-0.010980546986604682,-0.013561415130151078,0.24997395914629578,0.24989584635256487,6.074992187743889,0.02103960166517681,-0.006626922369117013,6.04583401675637,1.366644263267517,0.020101068541407585,3.376750946044922
20.291666666665837,7.585617991127665,7.797567022714544,-0.004777555390811416,-0.01145837809737556,-0.010980546986604682,-0.014079157690875659,0.2916253152225877,0.2915012819980674,6.087487594566777,0.02224174471236661,-0.005237492096112957,6.05357283636719,0.9904693961143494,0.0021819621324539185,1.2086656093597412
20.3333333333325,7.585617991127665,7.8189425536270525,-0.004777555390811416,-0.01114301782589202,-0.010980546986604682,-0.013388651506903371,0.3332716083667041,0.33308647461613433,6.099981482510011,0.024126955253992978,-0.0031445616622518655,6.061984452213272,0.9364452958106995,0.0033235589507967234,1.268801212310791
20.374999999999165,7.585617991127665,7.834799457321885,-0.004777555390811416,-0.01007582833425954,-0.010980546986604682,-0.012539760320485352,0.3749121155537683,0.3746485363628791,6.112473634666131,0.02687376359666498,-0.0001665066370354634,6.070981680690566,0.6974315643310547,0.0005768651026301086,0.7551180720329285
20.41666666666583,7.585617991127665,7.843510529867372,-0.004777555390811416,-0.008713247939800713,-0.010980546986604682,-0.011130566478394392,0.41654611385935447,0.416184581000717,6.124963834157806,0.03066945351870925,0.0038867019984676525,6.080482661746477,0.9400967359542847,0.0008358579943887889,1.0236825942993164
